order,subset,domain,arm,n,OD,OC,macro
2,all_dev,ORIGA,C,650,85.06024616976644,68.64134908836688,76.85079762906666
2,all_dev,ORIGA,C_PER256,650,81.56316893181993,64.786620468971,73.17489470039546
2,all_dev,ORIGA,C_SENS,650,85.06024616976644,68.64134908836688,76.85079762906666
2,all_dev,ORIGA,C_PCA_GLOBAL,650,85.09500304438573,68.64714912777342,76.87107608607958
2,all_dev,ORIGA,C_PCA_SHUFFLED,650,85.09815567572534,68.64766752722572,76.87291160147554
2,all_dev,ORIGA,C_PCA_REGION,650,85.08037007633924,68.80325733678599,76.94181370656261
2,all_dev,REFUGE_Valid,C,800,80.89782285434381,61.947545592459946,71.42268422340189
2,all_dev,REFUGE_Valid,C_PER256,800,86.01102039766862,66.27725454459829,76.14413747113346
2,all_dev,REFUGE_Valid,C_SENS,800,80.89782285434381,61.947545592459946,71.42268422340189
2,all_dev,REFUGE_Valid,C_PCA_GLOBAL,800,80.4288471541642,61.768888782327885,71.09886796824605
2,all_dev,REFUGE_Valid,C_PCA_SHUFFLED,800,80.43841565574856,61.78777641205031,71.11309603389944
2,all_dev,REFUGE_Valid,C_PCA_REGION,800,80.58266014821628,61.14661528661441,70.86463771741535
2,all_dev,Drishti_GS,C,101,90.43210609518457,65.92774425144046,78.17992517331251
2,all_dev,Drishti_GS,C_PER256,101,87.4607845615074,63.90526207294032,75.68302331722384
2,all_dev,Drishti_GS,C_SENS,101,90.43210609518457,65.92774425144046,78.17992517331251
2,all_dev,Drishti_GS,C_PCA_GLOBAL,101,90.5095564046476,65.9105977753983,78.21007709002298
2,all_dev,Drishti_GS,C_PCA_SHUFFLED,101,90.50852720236706,65.89659089743398,78.20255904990054
2,all_dev,Drishti_GS,C_PCA_REGION,101,90.40924453583679,66.5812082018702,78.49522636885348
3,remaining_dev,REFUGE,C,336,91.1475014106275,82.83879939120862,86.99315040091807
3,remaining_dev,REFUGE,C_PER256,336,87.74601479096548,83.09814944323882,85.42208211710215
3,remaining_dev,REFUGE,C_SENS,336,91.1475014106275,82.83879939120862,86.99315040091807
3,remaining_dev,REFUGE,C_PCA_GLOBAL,336,91.25289608940784,82.7600151188491,87.00645560412848
3,remaining_dev,REFUGE,C_PCA_SHUFFLED,336,91.2475565651018,82.7638487879927,87.00570267654724
3,remaining_dev,REFUGE,C_PCA_REGION,336,91.21020976130796,82.49352234679468,86.85186605405133
3,remaining_dev,ORIGA,C,586,88.25137226105925,69.49208926544902,78.87173076325413
3,remaining_dev,ORIGA,C_PER256,586,81.6734571636025,64.74220156393801,73.20782936377026
3,remaining_dev,ORIGA,C_SENS,586,88.25137226105925,69.49208926544902,78.87173076325413
3,remaining_dev,ORIGA,C_PCA_GLOBAL,586,88.14557446890237,69.21287079783859,78.67922263337049
3,remaining_dev,ORIGA,C_PCA_SHUFFLED,586,88.13559310852573,69.18950850332294,78.66255080592435
3,remaining_dev,ORIGA,C_PCA_REGION,586,88.23596532429333,71.36541554249655,79.80069043339495
3,remaining_dev,REFUGE_Valid,C,736,84.82521665485947,65.57989099161321,75.20255382323634
3,remaining_dev,REFUGE_Valid,C_PER256,736,85.94846556882365,66.28047106611216,76.11446831746791
3,remaining_dev,REFUGE_Valid,C_SENS,736,84.82521665485947,65.57989099161321,75.20255382323634
3,remaining_dev,REFUGE_Valid,C_PCA_GLOBAL,736,84.64923716218145,65.50070863716125,75.07497289967135
3,remaining_dev,REFUGE_Valid,C_PCA_SHUFFLED,736,84.65885711756047,65.50685174334978,75.08285443045513
3,remaining_dev,REFUGE_Valid,C_PCA_REGION,736,84.70813651365447,65.10056608218278,74.90435129791862
3,remaining_dev,Drishti_GS,C,37,91.95395174735668,60.520319155717466,76.2371354515371
3,remaining_dev,Drishti_GS,C_PER256,37,85.9372374004862,61.79865749193255,73.86794744620939
3,remaining_dev,Drishti_GS,C_SENS,37,91.95395174735668,60.520319155717466,76.2371354515371
3,remaining_dev,Drishti_GS,C_PCA_GLOBAL,37,92.13696678607432,60.17685953030433,76.15691315818933
3,remaining_dev,Drishti_GS,C_PCA_SHUFFLED,37,92.12602396632161,60.162175029123354,76.14409949772248
3,remaining_dev,Drishti_GS,C_PCA_REGION,37,91.96413388447868,64.837962846053,78.40104836526582
3,legacy_dev,REFUGE,C,32,91.02860780674058,82.52574363898029,86.77717572286043
3,legacy_dev,REFUGE,C_PER256,32,87.41801928561132,83.00394892328421,85.21098410444776
3,legacy_dev,REFUGE,C_SENS,32,91.02860780674058,82.52574363898029,86.77717572286043
3,legacy_dev,REFUGE,C_PCA_GLOBAL,32,91.15102568943982,82.45652836019474,86.80377702481726
3,legacy_dev,REFUGE,C_PCA_SHUFFLED,32,91.1447186635319,82.46089817450319,86.80280841901754
3,legacy_dev,REFUGE,C_PCA_REGION,32,91.0899894233859,82.34147264274782,86.71573103306686
3,legacy_dev,ORIGA,C,32,87.353423016612,70.87685541272428,79.11513921466815
3,legacy_dev,ORIGA,C_PER256,32,81.89859888928397,67.97018584758499,74.93439236843449
3,legacy_dev,ORIGA,C_SENS,32,87.353423016612,70.87685541272428,79.11513921466815
3,legacy_dev,ORIGA,C_PCA_GLOBAL,32,87.25111587567557,70.61920014715739,78.93515801141646
3,legacy_dev,ORIGA,C_PCA_SHUFFLED,32,87.23698201867208,70.59374268724636,78.91536235295922
3,legacy_dev,ORIGA,C_PCA_REGION,32,87.3282232240514,72.25100180006137,79.78961251205638
3,legacy_dev,REFUGE_Valid,C,32,83.7355119423744,64.03033707851523,73.88292451044481
3,legacy_dev,REFUGE_Valid,C_PER256,32,84.46434084834229,64.55193253052806,74.50813668943519
3,legacy_dev,REFUGE_Valid,C_SENS,32,83.7355119423744,64.03033707851523,73.88292451044481
3,legacy_dev,REFUGE_Valid,C_PCA_GLOBAL,32,83.5455153103926,63.93744353474148,73.74147942256705
3,legacy_dev,REFUGE_Valid,C_PCA_SHUFFLED,32,83.55773271202679,63.94262799049922,73.75018035126301
3,legacy_dev,REFUGE_Valid,C_PCA_REGION,32,83.63207461764208,63.50606380609594,73.569069211869
3,legacy_dev,Drishti_GS,C,32,91.91951587422827,63.81323857832145,77.86637722627486
3,legacy_dev,Drishti_GS,C_PER256,32,86.20007590888316,64.17667636951674,75.18837613919996
3,legacy_dev,Drishti_GS,C_SENS,32,91.91951587422827,63.81323857832145,77.86637722627486
3,legacy_dev,Drishti_GS,C_PCA_GLOBAL,32,92.07045865701429,63.60746994807079,77.83896430254254
3,legacy_dev,Drishti_GS,C_PCA_SHUFFLED,32,92.05794003018735,63.58906633187992,77.82350318103363
3,legacy_dev,Drishti_GS,C_PCA_REGION,32,91.91214793445003,67.11716519606142,79.51465656525573
3,p1_extension_dev,REFUGE,C,32,91.30152274155638,82.04543860648988,86.67348067402312
3,p1_extension_dev,REFUGE,C_PER256,32,87.89112816244088,82.36772061641784,85.12942438942936
3,p1_extension_dev,REFUGE,C_SENS,32,91.30152274155638,82.04543860648988,86.67348067402312
3,p1_extension_dev,REFUGE,C_PCA_GLOBAL,32,91.4115443323519,81.93282202706624,86.67218317970907
3,p1_extension_dev,REFUGE,C_PCA_SHUFFLED,32,91.4089252810551,81.94361343217655,86.67626935661582
3,p1_extension_dev,REFUGE,C_PCA_REGION,32,91.35577946041408,82.0063762787433,86.68107786957869
3,p1_extension_dev,ORIGA,C,32,88.1422460236927,68.43039075785643,78.28631839077457
3,p1_extension_dev,ORIGA,C_PER256,32,79.72409450725999,61.76142164387167,70.74275807556583
3,p1_extension_dev,ORIGA,C_SENS,32,88.1422460236927,68.43039075785643,78.28631839077457
3,p1_extension_dev,ORIGA,C_PCA_GLOBAL,32,88.07822221685686,68.14121571612787,78.10971896649237
3,p1_extension_dev,ORIGA,C_PCA_SHUFFLED,32,88.06241482235494,68.11185384728302,78.08713433481897
3,p1_extension_dev,ORIGA,C_PCA_REGION,32,88.11771757014355,70.73235078852231,79.42503417933293
3,p1_extension_dev,REFUGE_Valid,C,32,86.20859892730502,66.36865970338363,76.28862931534432
3,p1_extension_dev,REFUGE_Valid,C_PER256,32,87.28465553286891,67.54529273634358,77.41497413460625
3,p1_extension_dev,REFUGE_Valid,C_SENS,32,86.20859892730502,66.36865970338363,76.28862931534432
3,p1_extension_dev,REFUGE_Valid,C_PCA_GLOBAL,32,86.05464708268624,66.27558212870392,76.16511460569508
3,p1_extension_dev,REFUGE_Valid,C_PCA_SHUFFLED,32,86.06303532539306,66.28147150883358,76.17225341711332
3,p1_extension_dev,REFUGE_Valid,C_PCA_REGION,32,86.09818580997103,65.84838793567648,75.97328687282376
3,p1_extension_dev,Drishti_GS,C,32,92.32372978763709,64.63116535839976,78.47744757301842
3,p1_extension_dev,Drishti_GS,C_PER256,32,86.04376143969225,64.6368471993988,75.34030431954551
3,p1_extension_dev,Drishti_GS,C_SENS,32,92.32372978763709,64.63116535839976,78.47744757301842
3,p1_extension_dev,Drishti_GS,C_PCA_GLOBAL,32,92.48939863080591,64.448655544215,78.46902708751045
3,p1_extension_dev,Drishti_GS,C_PCA_SHUFFLED,32,92.48038916390604,64.43837878167224,78.45938397278914
3,p1_extension_dev,Drishti_GS,C_PCA_REGION,32,92.33594547292586,67.39735006297587,79.86664776795087
3,all_dev,REFUGE,C,400,91.15031162879086,82.75028606825286,86.95029884852187
3,all_dev,REFUGE,C_PER256,400,87.73138422025517,83.0321790954968,85.38178165787598
3,all_dev,REFUGE,C_SENS,400,91.15031162879086,82.75028606825286,86.95029884852187
3,all_dev,REFUGE,C_PCA_GLOBAL,400,91.2574383168459,82.66956073081411,86.96349952383004
3,all_dev,REFUGE,C_PCA_SHUFFLED,400,91.25223903025248,82.67399391044825,86.96311647035036
3,all_dev,REFUGE,C_PCA_REGION,400,91.2122377102027,82.44238668502682,86.82731219761473
3,all_dev,ORIGA,C,650,88.2017931604161,69.50799413386417,78.85489364714014
3,all_dev,ORIGA,C_PER256,650,81.58857244086227,64.75437162491428,73.17147203288827
3,all_dev,ORIGA,C_SENS,650,88.2017931604161,69.50799413386417,78.85489364714014
3,all_dev,ORIGA,C_PCA_GLOBAL,650,88.0982237811351,69.22934706947468,78.66378542530491
3,all_dev,ORIGA,C_PCA_SHUFFLED,650,88.08775117001376,69.20558626469567,78.64666871735473
3,all_dev,ORIGA,C_PCA_REGION,650,88.18545505453866,71.37784737036561,79.78165121245213
3,all_dev,REFUGE_Valid,C,800,84.83696375725789,65.54945958356011,75.193211670409
3,all_dev,REFUGE_Valid,C_PER256,800,85.94254817856621,66.26192239149806,76.10223528503212
3,all_dev,REFUGE_Valid,C_SENS,800,84.83696375725789,65.54945958356011,75.193211670409
3,all_dev,REFUGE_Valid,C_PCA_GLOBAL,800,84.66130468493007,65.46917297272617,75.06523882882813
3,all_dev,REFUGE_Valid,C_PCA_SHUFFLED,800,84.67097926965243,65.47526758385511,75.07312342675377
3,all_dev,REFUGE_Valid,C_PCA_REGION,800,84.72069600966664,65.06669886527906,74.89369743747285
3,all_dev,Drishti_GS,C,101,92.06019877061274,62.86606668056066,77.4631327255867
3,all_dev,Drishti_GS,C_PER256,101,86.05426315814262,63.45131763769111,74.75279039791684
3,all_dev,Drishti_GS,C_SENS,101,92.06019877061274,62.86606668056066,77.4631327255867
3,all_dev,Drishti_GS,C_PCA_GLOBAL,101,92.22755647816827,62.61722592449906,77.42239120133367
3,all_dev,Drishti_GS,C_PCA_SHUFFLED,101,92.21672694024642,62.60275960110132,77.40974327067384
3,all_dev,Drishti_GS,C_PCA_REGION,101,92.06546477981922,66.37098132270451,79.21822305126186
