assd,assd_undefined,assd_valid,channel,dice,domain,job,method,n,order,seed
9.036944703934576,0,37,OD,0.9205260346438388,Drishti_GS,C_CTTA_FIXED_LR_20260908_order0,C_CTTA_FIXED_LR,37,0,20260908
16.94440467907392,0,586,OC,0.7217296398161744,ORIGA,C_CTTA_FIXED_LR_20260908_order0,C_CTTA_FIXED_LR,586,0,20260908
13.28720406784263,0,586,OD,0.8756353944142055,ORIGA,C_CTTA_FIXED_LR_20260908_order0,C_CTTA_FIXED_LR,586,0,20260908
7.475167737286454,0,336,OC,0.8338181636259779,REFUGE,C_CTTA_FIXED_LR_20260908_order0,C_CTTA_FIXED_LR,336,0,20260908
11.742649508623495,0,336,OD,0.8737910152356541,REFUGE,C_CTTA_FIXED_LR_20260908_order0,C_CTTA_FIXED_LR,336,0,20260908
17.765916237614142,0,736,OC,0.6061048498362619,REFUGE_Valid,C_CTTA_FIXED_LR_20260908_order0,C_CTTA_FIXED_LR,736,0,20260908
18.721150920273438,0,736,OD,0.805829874110049,REFUGE_Valid,C_CTTA_FIXED_LR_20260908_order0,C_CTTA_FIXED_LR,736,0,20260908
26.909962096245827,0,37,OC,0.6140446132342373,Drishti_GS,C_CTTA_FIXED_LR_20260908_order1,C_CTTA_FIXED_LR,37,1,20260908
14.701903078653356,0,37,OD,0.8645489805884284,Drishti_GS,C_CTTA_FIXED_LR_20260908_order1,C_CTTA_FIXED_LR,37,1,20260908
18.575804409760856,0,586,OC,0.6995958354183284,ORIGA,C_CTTA_FIXED_LR_20260908_order1,C_CTTA_FIXED_LR,586,1,20260908
13.418425959881304,0,586,OD,0.878264101402568,ORIGA,C_CTTA_FIXED_LR_20260908_order1,C_CTTA_FIXED_LR,586,1,20260908
9.130420945629385,0,336,OC,0.8044192703583557,REFUGE,C_CTTA_FIXED_LR_20260908_order1,C_CTTA_FIXED_LR,336,1,20260908
8.462709026108376,0,336,OD,0.9073640463861743,REFUGE,C_CTTA_FIXED_LR_20260908_order1,C_CTTA_FIXED_LR,336,1,20260908
15.617133575808527,0,736,OC,0.6416855107689866,REFUGE_Valid,C_CTTA_FIXED_LR_20260908_order1,C_CTTA_FIXED_LR,736,1,20260908
